timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/05/21 16:29:44.418, 0, 0, 0
2022/05/21 16:29:44.620, 0, 0, 0
2022/05/21 16:29:44.821, 0, 0, 0
2022/05/21 16:29:45.022, 0, 0, 0
2022/05/21 16:29:45.223, 0, 0, 0
2022/05/21 16:29:45.424, 0, 0, 0
2022/05/21 16:29:45.625, 0, 0, 0
2022/05/21 16:29:45.827, 0, 0, 14
2022/05/21 16:29:46.028, 0, 0, 509
2022/05/21 16:29:46.229, 12, 0, 669
2022/05/21 16:29:46.431, 15, 0, 1278
2022/05/21 16:29:46.632, 29, 0, 1482
2022/05/21 16:29:46.833, 18, 0, 1716
2022/05/21 16:29:47.034, 22, 0, 1914
2022/05/21 16:29:47.235, 23, 0, 2132
2022/05/21 16:29:47.438, 17, 0, 2685
2022/05/21 16:29:47.639, 22, 0, 3105
2022/05/21 16:29:47.840, 35, 0, 3443
2022/05/21 16:29:48.041, 27, 0, 3753
2022/05/21 16:29:48.242, 35, 0, 4151
2022/05/21 16:29:48.444, 31, 0, 4331
2022/05/21 16:29:48.645, 17, 0, 5192
2022/05/21 16:29:48.846, 32, 0, 5692
2022/05/21 16:29:49.047, 29, 0, 6152
2022/05/21 16:29:49.249, 31, 0, 9982
2022/05/21 16:29:49.450, 51, 3, 10144
2022/05/21 16:29:49.652, 100, 7, 10677
2022/05/21 16:29:49.853, 100, 5, 12395
2022/05/21 16:29:50.054, 100, 5, 14377
2022/05/21 16:29:50.255, 100, 10, 8942
2022/05/21 16:29:50.461, 100, 5, 9088
2022/05/21 16:29:50.663, 100, 7, 9923
2022/05/21 16:29:50.864, 23, 0, 4846
2022/05/21 16:29:51.098, 85, 3, 5202
2022/05/21 16:29:51.299, 39, 1, 8934
2022/05/21 16:29:51.501, 100, 9, 9128
2022/05/21 16:29:51.704, 100, 4, 9236
2022/05/21 16:29:51.909, 100, 5, 9867
2022/05/21 16:29:52.110, 51, 3, 10385
2022/05/21 16:29:52.311, 28, 0, 5252
2022/05/21 16:29:52.553, 83, 3, 5640
2022/05/21 16:29:52.754, 43, 1, 5988
2022/05/21 16:29:52.957, 59, 3, 10023
2022/05/21 16:29:53.158, 100, 7, 10241
2022/05/21 16:29:53.359, 100, 4, 10483
2022/05/21 16:29:53.560, 100, 5, 10839
2022/05/21 16:29:53.761, 40, 1, 11239
2022/05/21 16:29:53.963, 35, 1, 6375
2022/05/21 16:29:54.164, 94, 3, 6889
2022/05/21 16:29:54.365, 46, 2, 10711
2022/05/21 16:29:54.566, 100, 7, 10957
2022/05/21 16:29:54.767, 100, 4, 11091
2022/05/21 16:29:54.969, 100, 4, 11262
2022/05/21 16:29:55.170, 86, 7, 15240
2022/05/21 16:29:55.373, 100, 6, 9815
2022/05/21 16:29:55.575, 100, 6, 9987
2022/05/21 16:29:55.776, 100, 4, 10241
2022/05/21 16:29:55.984, 43, 2, 10952
2022/05/21 16:29:56.185, 37, 1, 5881
2022/05/21 16:29:56.386, 85, 3, 6381
