timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/05/21 16:08:56.036, 0, 0, 0
2022/05/21 16:08:56.238, 0, 0, 0
2022/05/21 16:08:56.439, 0, 0, 0
2022/05/21 16:08:56.640, 0, 0, 0
2022/05/21 16:08:56.841, 0, 0, 0
2022/05/21 16:08:57.042, 0, 0, 0
2022/05/21 16:08:57.243, 0, 0, 0
2022/05/21 16:08:57.445, 0, 0, 2
2022/05/21 16:08:57.646, 0, 0, 503
2022/05/21 16:08:57.847, 12, 0, 665
2022/05/21 16:08:58.049, 15, 0, 795
2022/05/21 16:08:58.250, 7, 0, 929
2022/05/21 16:08:58.451, 5, 0, 1059
2022/05/21 16:08:58.652, 7, 0, 1195
2022/05/21 16:08:58.853, 6, 0, 1339
2022/05/21 16:08:59.054, 7, 0, 1459
2022/05/21 16:08:59.255, 7, 0, 1603
2022/05/21 16:08:59.457, 6, 0, 1789
2022/05/21 16:08:59.658, 5, 0, 1789
2022/05/21 16:08:59.859, 0, 0, 1879
2022/05/21 16:09:00.062, 2, 0, 2548
2022/05/21 16:09:00.263, 17, 0, 2826
2022/05/21 16:09:00.464, 22, 0, 6324
2022/05/21 16:09:00.666, 76, 4, 6384
2022/05/21 16:09:00.866, 100, 7, 6468
2022/05/21 16:09:01.067, 100, 4, 6558
2022/05/21 16:09:01.268, 10, 0, 1123
2022/05/21 16:09:01.514, 71, 2, 1229
2022/05/21 16:09:01.715, 4, 0, 1353
2022/05/21 16:09:01.916, 4, 0, 1481
2022/05/21 16:09:02.117, 4, 0, 1625
2022/05/21 16:09:02.318, 6, 0, 1867
2022/05/21 16:09:02.521, 0, 0, 2043
2022/05/21 16:09:02.722, 3, 0, 2167
2022/05/21 16:09:02.923, 48, 3, 5569
2022/05/21 16:09:03.124, 100, 5, 5980
2022/05/21 16:09:03.331, 100, 5, 6094
2022/05/21 16:09:03.532, 42, 3, 6240
2022/05/21 16:09:03.733, 5, 0, 775
2022/05/21 16:09:03.972, 76, 3, 877
2022/05/21 16:09:04.173, 4, 0, 1003
2022/05/21 16:09:04.379, 4, 0, 1135
2022/05/21 16:09:04.580, 5, 0, 1257
2022/05/21 16:09:04.781, 5, 0, 1395
2022/05/21 16:09:04.981, 4, 0, 1531
2022/05/21 16:09:05.182, 5, 0, 1677
2022/05/21 16:09:05.383, 5, 0, 1867
2022/05/21 16:09:05.584, 1, 0, 2081
2022/05/21 16:09:05.785, 4, 0, 2233
2022/05/21 16:09:05.986, 68, 3, 5581
2022/05/21 16:09:06.188, 100, 6, 6076
2022/05/21 16:09:06.390, 100, 5, 6140
2022/05/21 16:09:06.600, 49, 3, 6260
2022/05/21 16:09:06.801, 9, 0, 777
2022/05/21 16:09:07.002, 72, 2, 879
2022/05/21 16:09:07.203, 4, 0, 1013
2022/05/21 16:09:07.404, 4, 0, 1151
2022/05/21 16:09:07.605, 5, 0, 1291
2022/05/21 16:09:07.806, 4, 0, 1441
2022/05/21 16:09:08.007, 8, 0, 1601
2022/05/21 16:09:08.208, 7, 0, 1867
2022/05/21 16:09:08.408, 2, 0, 1867
2022/05/21 16:09:08.609, 3, 0, 2171
2022/05/21 16:09:08.810, 26, 2, 5569
2022/05/21 16:09:09.011, 100, 5, 5581
2022/05/21 16:09:09.214, 100, 4, 6004
2022/05/21 16:09:09.415, 73, 4, 6184
2022/05/21 16:09:09.616, 7, 0, 733
2022/05/21 16:09:09.829, 76, 3, 831
2022/05/21 16:09:10.030, 5, 0, 965
2022/05/21 16:09:10.231, 4, 0, 1105
2022/05/21 16:09:10.431, 5, 0, 1245
2022/05/21 16:09:10.632, 4, 0, 1379
2022/05/21 16:09:10.833, 5, 0, 1495
2022/05/21 16:09:11.034, 10, 0, 1661
2022/05/21 16:09:11.235, 5, 0, 1867
2022/05/21 16:09:11.436, 1, 0, 2095
2022/05/21 16:09:11.637, 4, 0, 2211
2022/05/21 16:09:11.838, 46, 2, 5569
2022/05/21 16:09:12.039, 100, 5, 5581
2022/05/21 16:09:12.241, 100, 4, 6000
2022/05/21 16:09:12.442, 84, 5, 6144
2022/05/21 16:09:12.643, 5, 0, 691
2022/05/21 16:09:12.868, 74, 2, 827
2022/05/21 16:09:13.069, 12, 0, 955
2022/05/21 16:09:13.270, 4, 0, 1109
2022/05/21 16:09:13.471, 4, 0, 1251
2022/05/21 16:09:13.671, 4, 0, 1381
2022/05/21 16:09:13.872, 4, 0, 1487
2022/05/21 16:09:14.073, 6, 0, 1627
2022/05/21 16:09:14.274, 5, 0, 1867
2022/05/21 16:09:14.475, 2, 0, 2051
2022/05/21 16:09:14.676, 3, 0, 2201
2022/05/21 16:09:14.877, 41, 2, 5569
2022/05/21 16:09:15.079, 100, 5, 5569
2022/05/21 16:09:15.280, 100, 3, 5581
2022/05/21 16:09:15.482, 87, 5, 6116
2022/05/21 16:09:15.683, 4, 0, 6252
2022/05/21 16:09:15.884, 21, 1, 763
2022/05/21 16:09:16.086, 60, 2, 889
2022/05/21 16:09:16.287, 10, 0, 1003
2022/05/21 16:09:16.488, 4, 0, 1123
2022/05/21 16:09:16.689, 4, 0, 1225
