timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/03/14 12:50:45.434, 0, 0, 26
2022/03/14 12:50:45.636, 0, 0, 328
2022/03/14 12:50:45.837, 0, 0, 518
2022/03/14 12:50:46.037, 0, 0, 656
2022/03/14 12:50:46.238, 0, 0, 822
2022/03/14 12:50:46.439, 8, 0, 960
2022/03/14 12:50:46.639, 8, 0, 1120
2022/03/14 12:50:46.840, 8, 0, 1254
2022/03/14 12:50:47.040, 8, 0, 1386
2022/03/14 12:50:47.241, 8, 0, 1510
2022/03/14 12:50:47.442, 9, 0, 1642
2022/03/14 12:50:47.642, 9, 0, 1920
2022/03/14 12:50:47.843, 9, 0, 1920
2022/03/14 12:50:48.044, 9, 0, 2076
2022/03/14 12:50:48.244, 9, 0, 9128
2022/03/14 12:50:48.445, 18, 4, 9128
2022/03/14 12:50:48.646, 18, 4, 9128
2022/03/14 12:50:48.846, 18, 4, 9128
2022/03/14 12:50:49.048, 18, 4, 9128
2022/03/14 12:50:49.249, 18, 4, 9128
2022/03/14 12:50:49.449, 77, 17, 26
2022/03/14 12:50:49.683, 77, 17, 26
2022/03/14 12:50:49.884, 77, 17, 26
2022/03/14 12:50:50.085, 77, 17, 48
2022/03/14 12:50:50.295, 77, 17, 482
2022/03/14 12:50:50.495, 20, 2, 608
2022/03/14 12:50:50.696, 20, 2, 742
2022/03/14 12:50:50.897, 20, 2, 888
2022/03/14 12:50:51.097, 20, 2, 1030
2022/03/14 12:50:51.298, 20, 2, 1178
2022/03/14 12:50:51.498, 9, 0, 1336
2022/03/14 12:50:51.699, 9, 0, 1474
2022/03/14 12:50:51.900, 9, 0, 1610
2022/03/14 12:50:52.100, 9, 0, 1934
2022/03/14 12:50:52.301, 9, 0, 2076
2022/03/14 12:50:52.502, 10, 0, 9128
2022/03/14 12:50:52.702, 10, 0, 9128
2022/03/14 12:50:52.903, 10, 0, 9128
2022/03/14 12:50:53.104, 10, 0, 9128
2022/03/14 12:50:53.305, 10, 0, 9128
2022/03/14 12:50:53.505, 91, 21, 9128
2022/03/14 12:50:53.706, 91, 21, 26
2022/03/14 12:50:53.907, 91, 21, 26
2022/03/14 12:50:54.108, 91, 21, 26
2022/03/14 12:50:54.308, 91, 21, 200
2022/03/14 12:50:54.509, 19, 2, 508
2022/03/14 12:50:54.709, 19, 2, 652
2022/03/14 12:50:54.910, 19, 2, 786
2022/03/14 12:50:55.111, 19, 2, 940
2022/03/14 12:50:55.311, 19, 2, 1076
2022/03/14 12:50:55.512, 9, 0, 1220
2022/03/14 12:50:55.713, 9, 0, 1388
2022/03/14 12:50:55.913, 9, 0, 1498
2022/03/14 12:50:56.114, 9, 0, 1646
2022/03/14 12:50:56.314, 9, 0, 2076
2022/03/14 12:50:56.515, 11, 0, 5602
2022/03/14 12:50:56.716, 11, 0, 9128
2022/03/14 12:50:56.916, 11, 0, 9128
2022/03/14 12:50:57.117, 11, 0, 9128
2022/03/14 12:50:57.318, 11, 0, 4577
2022/03/14 12:50:57.531, 87, 21, 4577
2022/03/14 12:50:57.731, 87, 21, 26
2022/03/14 12:50:57.932, 87, 21, 32
2022/03/14 12:50:58.132, 87, 21, 237
2022/03/14 12:50:58.333, 87, 21, 318
2022/03/14 12:50:58.534, 15, 2, 614
2022/03/14 12:50:58.734, 15, 2, 748
2022/03/14 12:50:58.935, 15, 2, 898
2022/03/14 12:50:59.136, 15, 2, 1062
2022/03/14 12:50:59.336, 15, 2, 1224
2022/03/14 12:50:59.537, 10, 0, 1352
2022/03/14 12:50:59.737, 10, 0, 1478
2022/03/14 12:50:59.938, 10, 0, 1604
2022/03/14 12:51:00.139, 10, 0, 1874
2022/03/14 12:51:00.339, 10, 0, 5602
2022/03/14 12:51:00.540, 18, 3, 5602
2022/03/14 12:51:00.741, 18, 3, 9128
2022/03/14 12:51:00.942, 18, 3, 9128
2022/03/14 12:51:01.143, 18, 3, 4577
2022/03/14 12:51:01.344, 18, 3, 4577
2022/03/14 12:51:01.545, 82, 19, 26
2022/03/14 12:51:01.780, 82, 19, 179
2022/03/14 12:51:01.981, 82, 19, 275
2022/03/14 12:51:02.182, 82, 19, 347
2022/03/14 12:51:02.392, 82, 19, 646
2022/03/14 12:51:02.592, 13, 1, 776
2022/03/14 12:51:02.793, 13, 1, 942
2022/03/14 12:51:02.993, 13, 1, 1080
2022/03/14 12:51:03.194, 13, 1, 1220
2022/03/14 12:51:03.395, 13, 1, 1366
2022/03/14 12:51:03.595, 9, 0, 1506
2022/03/14 12:51:03.796, 9, 0, 1776
2022/03/14 12:51:03.997, 9, 0, 1844
2022/03/14 12:51:04.198, 9, 0, 5524
2022/03/14 12:51:04.399, 9, 0, 5602
2022/03/14 12:51:04.599, 47, 9, 9128
2022/03/14 12:51:04.800, 47, 9, 4577
2022/03/14 12:51:05.013, 47, 9, 4577
2022/03/14 12:51:05.213, 47, 9, 4577
2022/03/14 12:51:05.414, 47, 9, 36
2022/03/14 12:51:05.615, 61, 14, 251
2022/03/14 12:51:05.816, 61, 14, 323
2022/03/14 12:51:06.016, 61, 14, 588
2022/03/14 12:51:06.217, 61, 14, 736
2022/03/14 12:51:06.418, 61, 14, 858
2022/03/14 12:51:06.618, 7, 0, 998
2022/03/14 12:51:06.819, 7, 0, 1148
2022/03/14 12:51:07.019, 7, 0, 1264
2022/03/14 12:51:07.220, 7, 0, 1414
2022/03/14 12:51:07.421, 7, 0, 1560
2022/03/14 12:51:07.621, 9, 0, 1828
2022/03/14 12:51:07.822, 9, 0, 5422
2022/03/14 12:51:08.023, 9, 0, 5602
2022/03/14 12:51:08.223, 9, 0, 9128
2022/03/14 12:51:08.424, 9, 0, 9128
2022/03/14 12:51:08.625, 72, 17, 4577
2022/03/14 12:51:08.825, 72, 17, 4577
2022/03/14 12:51:09.026, 72, 17, 26
2022/03/14 12:51:09.229, 72, 17, 189
2022/03/14 12:51:09.430, 72, 17, 261
2022/03/14 12:51:09.631, 33, 7, 349
2022/03/14 12:51:09.831, 33, 7, 630
2022/03/14 12:51:10.032, 33, 7, 772
2022/03/14 12:51:10.232, 33, 7, 900
2022/03/14 12:51:10.433, 33, 7, 1044
2022/03/14 12:51:10.634, 8, 0, 1178
2022/03/14 12:51:10.834, 8, 0, 1330
2022/03/14 12:51:11.035, 8, 0, 1462
2022/03/14 12:51:11.236, 8, 0, 1688
2022/03/14 12:51:11.436, 8, 0, 1836
2022/03/14 12:51:11.637, 10, 0, 5524
2022/03/14 12:51:11.837, 10, 0, 5602
2022/03/14 12:51:12.038, 10, 0, 9128
2022/03/14 12:51:12.239, 10, 0, 9128
2022/03/14 12:51:12.440, 10, 0, 4577
2022/03/14 12:51:12.640, 93, 22, 4577
2022/03/14 12:51:12.841, 93, 22, 26
2022/03/14 12:51:13.042, 93, 22, 215
2022/03/14 12:51:13.242, 93, 22, 301
2022/03/14 12:51:13.443, 93, 22, 550
2022/03/14 12:51:13.644, 12, 1, 680
2022/03/14 12:51:13.844, 12, 1, 854
2022/03/14 12:51:14.045, 12, 1, 1008
2022/03/14 12:51:14.246, 12, 1, 1128
2022/03/14 12:51:14.446, 12, 1, 1264
2022/03/14 12:51:14.647, 9, 0, 1422
