timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/02/27 10:35:56.712, 1, 0, 618
2022/02/27 10:35:56.913, 1, 0, 752
2022/02/27 10:35:57.114, 1, 0, 884
2022/02/27 10:35:57.315, 1, 0, 1016
2022/02/27 10:35:57.515, 10, 0, 1154
2022/02/27 10:35:57.716, 10, 0, 1296
2022/02/27 10:35:57.917, 10, 0, 1424
2022/02/27 10:35:58.117, 10, 0, 1554
2022/02/27 10:35:58.318, 10, 0, 1746
2022/02/27 10:35:58.518, 12, 0, 1920
2022/02/27 10:35:58.719, 12, 0, 2076
2022/02/27 10:35:58.920, 12, 0, 2076
2022/02/27 10:35:59.120, 12, 0, 9188
2022/02/27 10:35:59.321, 12, 0, 9188
2022/02/27 10:35:59.522, 41, 11, 9188
2022/02/27 10:35:59.724, 41, 11, 9188
2022/02/27 10:35:59.925, 41, 11, 9188
2022/02/27 10:36:00.125, 41, 11, 9188
2022/02/27 10:36:00.326, 41, 11, 26
2022/02/27 10:36:00.526, 70, 12, 26
2022/02/27 10:36:00.727, 70, 12, 26
2022/02/27 10:36:00.927, 70, 12, 26
2022/02/27 10:36:01.128, 70, 12, 394
2022/02/27 10:36:01.329, 70, 12, 564
2022/02/27 10:36:01.529, 6, 0, 692
2022/02/27 10:36:01.730, 6, 0, 836
2022/02/27 10:36:01.931, 6, 0, 952
2022/02/27 10:36:02.131, 6, 0, 1108
2022/02/27 10:36:02.332, 6, 0, 1204
2022/02/27 10:36:02.532, 9, 0, 1342
2022/02/27 10:36:02.733, 9, 0, 1478
2022/02/27 10:36:02.934, 9, 0, 1632
2022/02/27 10:36:03.134, 9, 0, 2076
2022/02/27 10:36:03.335, 9, 0, 2076
2022/02/27 10:36:03.536, 11, 0, 9188
2022/02/27 10:36:03.736, 11, 0, 9188
2022/02/27 10:36:03.937, 11, 0, 9188
2022/02/27 10:36:04.138, 11, 0, 9188
2022/02/27 10:36:04.340, 11, 0, 9188
2022/02/27 10:36:04.541, 92, 21, 9188
2022/02/27 10:36:04.743, 92, 21, 26
2022/02/27 10:36:04.944, 92, 21, 26
2022/02/27 10:36:05.145, 92, 21, 26
2022/02/27 10:36:05.345, 92, 21, 36
2022/02/27 10:36:05.546, 19, 2, 454
2022/02/27 10:36:05.747, 19, 2, 570
2022/02/27 10:36:05.947, 19, 2, 718
2022/02/27 10:36:06.148, 19, 2, 842
2022/02/27 10:36:06.348, 19, 2, 978
2022/02/27 10:36:06.549, 9, 0, 1108
2022/02/27 10:36:06.750, 9, 0, 1246
2022/02/27 10:36:06.951, 9, 0, 1386
2022/02/27 10:36:07.151, 9, 0, 1494
2022/02/27 10:36:07.352, 9, 0, 1654
2022/02/27 10:36:07.553, 11, 0, 2076
2022/02/27 10:36:07.754, 11, 0, 2076
2022/02/27 10:36:07.955, 11, 0, 9188
2022/02/27 10:36:08.156, 11, 0, 9188
2022/02/27 10:36:08.356, 11, 0, 9188
2022/02/27 10:36:08.557, 68, 16, 9188
2022/02/27 10:36:08.757, 68, 16, 4607
2022/02/27 10:36:08.958, 68, 16, 4607
2022/02/27 10:36:09.159, 68, 16, 26
2022/02/27 10:36:09.359, 68, 16, 191
2022/02/27 10:36:09.560, 40, 8, 279
2022/02/27 10:36:09.761, 40, 8, 530
2022/02/27 10:36:09.961, 40, 8, 668
2022/02/27 10:36:10.162, 40, 8, 804
2022/02/27 10:36:10.363, 40, 8, 948
2022/02/27 10:36:10.563, 9, 0, 1086
2022/02/27 10:36:10.764, 9, 0, 1226
2022/02/27 10:36:10.964, 9, 0, 1368
2022/02/27 10:36:11.165, 9, 0, 1472
2022/02/27 10:36:11.366, 9, 0, 1588
2022/02/27 10:36:11.566, 11, 0, 1844
2022/02/27 10:36:11.767, 11, 0, 2164
