timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/03/14 19:05:52.159, 0, 0, 26
2022/03/14 19:05:52.360, 1, 0, 227
2022/03/14 19:05:52.561, 1, 0, 303
2022/03/14 19:05:52.762, 1, 0, 371
2022/03/14 19:05:52.962, 1, 0, 443
2022/03/14 19:05:53.163, 1, 0, 505
2022/03/14 19:05:53.363, 5, 0, 579
2022/03/14 19:05:53.564, 5, 0, 649
2022/03/14 19:05:53.765, 5, 0, 721
2022/03/14 19:05:53.965, 5, 0, 990
2022/03/14 19:05:54.166, 5, 0, 1144
2022/03/14 19:05:54.366, 8, 0, 1314
2022/03/14 19:05:54.567, 8, 0, 1402
2022/03/14 19:05:54.768, 8, 0, 1522
2022/03/14 19:05:54.968, 8, 0, 5116
2022/03/14 19:05:55.169, 8, 0, 5192
2022/03/14 19:05:55.369, 41, 8, 5258
2022/03/14 19:05:55.570, 41, 8, 5334
2022/03/14 19:05:55.771, 41, 8, 847
2022/03/14 19:05:55.971, 41, 8, 1051
2022/03/14 19:05:56.172, 41, 8, 1051
2022/03/14 19:05:56.372, 34, 7, 4587
2022/03/14 19:05:56.573, 34, 7, 4798
2022/03/14 19:05:56.774, 34, 7, 4858
2022/03/14 19:05:56.974, 34, 7, 371
2022/03/14 19:05:57.182, 34, 7, 437
2022/03/14 19:05:57.382, 44, 8, 491
2022/03/14 19:05:57.583, 44, 8, 571
2022/03/14 19:05:57.784, 44, 8, 848
2022/03/14 19:05:57.984, 44, 8, 998
2022/03/14 19:05:58.185, 44, 8, 1144
2022/03/14 19:05:58.386, 8, 0, 1286
2022/03/14 19:05:58.586, 8, 0, 1530
2022/03/14 19:05:58.787, 8, 0, 5130
2022/03/14 19:05:58.988, 8, 0, 5196
2022/03/14 19:05:59.189, 8, 0, 5286
2022/03/14 19:05:59.389, 50, 11, 5354
2022/03/14 19:05:59.590, 50, 11, 853
2022/03/14 19:05:59.791, 50, 11, 1051
2022/03/14 19:05:59.991, 50, 11, 1051
2022/03/14 19:06:00.192, 50, 11, 4758
2022/03/14 19:06:00.393, 46, 10, 4842
2022/03/14 19:06:00.593, 46, 10, 4914
2022/03/14 19:06:00.794, 46, 10, 409
2022/03/14 19:06:01.006, 46, 10, 487
2022/03/14 19:06:01.207, 46, 10, 541
2022/03/14 19:06:01.407, 21, 3, 607
2022/03/14 19:06:01.608, 21, 3, 886
2022/03/14 19:06:01.809, 21, 3, 1034
2022/03/14 19:06:02.009, 21, 3, 1202
2022/03/14 19:06:02.210, 21, 3, 1492
2022/03/14 19:06:02.411, 10, 0, 1552
2022/03/14 19:06:02.611, 10, 0, 5158
2022/03/14 19:06:02.812, 10, 0, 5222
2022/03/14 19:06:03.013, 10, 0, 5292
2022/03/14 19:06:03.214, 10, 0, 803
2022/03/14 19:06:03.439, 58, 12, 869
2022/03/14 19:06:03.640, 58, 12, 1051
2022/03/14 19:06:03.841, 58, 12, 4587
2022/03/14 19:06:04.043, 58, 12, 4802
2022/03/14 19:06:04.244, 58, 12, 4866
2022/03/14 19:06:04.444, 47, 11, 4932
2022/03/14 19:06:04.645, 47, 11, 443
2022/03/14 19:06:04.846, 47, 11, 513
2022/03/14 19:06:05.047, 47, 11, 563
2022/03/14 19:06:05.247, 47, 11, 786
2022/03/14 19:06:05.448, 14, 1, 968
2022/03/14 19:06:05.649, 14, 1, 1082
2022/03/14 19:06:05.849, 14, 1, 1220
2022/03/14 19:06:06.050, 14, 1, 1426
2022/03/14 19:06:06.251, 14, 1, 1570
2022/03/14 19:06:06.451, 16, 3, 5168
2022/03/14 19:06:06.652, 16, 3, 5234
2022/03/14 19:06:06.853, 16, 3, 5306
2022/03/14 19:06:07.053, 16, 3, 5376
2022/03/14 19:06:07.254, 16, 3, 973
2022/03/14 19:06:07.454, 48, 9, 1051
2022/03/14 19:06:07.655, 48, 9, 4577
2022/03/14 19:06:07.856, 48, 9, 4780
2022/03/14 19:06:08.057, 48, 9, 4852
2022/03/14 19:06:08.259, 48, 9, 4920
2022/03/14 19:06:08.459, 54, 12, 431
