timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/03/14 12:56:36.874, 0, 0, 26
2022/03/14 12:56:37.076, 0, 0, 324
2022/03/14 12:56:37.276, 0, 0, 510
2022/03/14 12:56:37.477, 0, 0, 674
2022/03/14 12:56:37.678, 0, 0, 806
2022/03/14 12:56:37.879, 8, 0, 970
2022/03/14 12:56:38.080, 8, 0, 1106
2022/03/14 12:56:38.280, 8, 0, 1224
2022/03/14 12:56:38.481, 8, 0, 1372
2022/03/14 12:56:38.682, 8, 0, 1514
2022/03/14 12:56:38.883, 9, 0, 1646
2022/03/14 12:56:39.083, 9, 0, 1920
2022/03/14 12:56:39.284, 9, 0, 1920
2022/03/14 12:56:39.485, 9, 0, 2076
2022/03/14 12:56:39.686, 9, 0, 9128
2022/03/14 12:56:39.887, 23, 6, 9128
2022/03/14 12:56:40.087, 23, 6, 9128
2022/03/14 12:56:40.296, 23, 6, 9128
2022/03/14 12:56:40.497, 23, 6, 9128
2022/03/14 12:56:40.698, 23, 6, 9128
2022/03/14 12:56:40.898, 72, 15, 26
2022/03/14 12:56:41.099, 72, 15, 26
2022/03/14 12:56:41.300, 72, 15, 26
2022/03/14 12:56:41.500, 72, 15, 36
2022/03/14 12:56:41.701, 72, 15, 442
2022/03/14 12:56:41.901, 21, 2, 578
2022/03/14 12:56:42.102, 21, 2, 740
2022/03/14 12:56:42.303, 21, 2, 882
2022/03/14 12:56:42.503, 21, 2, 1044
2022/03/14 12:56:42.704, 21, 2, 1166
2022/03/14 12:56:42.905, 10, 0, 1320
2022/03/14 12:56:43.105, 10, 0, 1460
2022/03/14 12:56:43.306, 10, 0, 1596
2022/03/14 12:56:43.506, 10, 0, 1892
2022/03/14 12:56:43.707, 10, 0, 2076
2022/03/14 12:56:43.908, 15, 2, 9128
2022/03/14 12:56:44.108, 15, 2, 9128
2022/03/14 12:56:44.309, 15, 2, 9128
2022/03/14 12:56:44.510, 15, 2, 9128
2022/03/14 12:56:44.710, 15, 2, 4577
2022/03/14 12:56:44.911, 85, 20, 4577
2022/03/14 12:56:45.112, 85, 20, 26
2022/03/14 12:56:45.312, 85, 20, 241
2022/03/14 12:56:45.513, 85, 20, 295
2022/03/14 12:56:45.714, 85, 20, 540
2022/03/14 12:56:45.914, 13, 1, 710
2022/03/14 12:56:46.115, 13, 1, 848
2022/03/14 12:56:46.316, 13, 1, 1002
2022/03/14 12:56:46.516, 13, 1, 1140
2022/03/14 12:56:46.717, 13, 1, 1300
2022/03/14 12:56:46.918, 9, 0, 1426
2022/03/14 12:56:47.118, 9, 0, 1566
2022/03/14 12:56:47.319, 9, 0, 1818
2022/03/14 12:56:47.520, 9, 0, 5412
2022/03/14 12:56:47.720, 9, 0, 5602
