timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/04/10 19:23:55.536, 0, 0, 430
2022/04/10 19:23:55.736, 4, 0, 494
2022/04/10 19:23:55.936, 7, 0, 550
2022/04/10 19:23:56.137, 5, 0, 612
2022/04/10 19:23:56.337, 5, 0, 672
2022/04/10 19:23:56.537, 5, 0, 736
2022/04/10 19:23:56.738, 4, 0, 800
2022/04/10 19:23:56.938, 5, 0, 862
2022/04/10 19:23:57.138, 5, 0, 916
2022/04/10 19:23:57.339, 5, 0, 978
2022/04/10 19:23:57.539, 5, 0, 1034
2022/04/10 19:23:57.739, 7, 0, 1160
2022/04/10 19:23:57.940, 0, 0, 1160
2022/04/10 19:23:58.140, 0, 0, 1238
2022/04/10 19:23:58.340, 0, 0, 1238
2022/04/10 19:23:58.540, 0, 0, 1376
2022/04/10 19:23:58.741, 15, 3, 4750
2022/04/10 19:23:58.941, 100, 16, 4801
2022/04/10 19:23:59.141, 100, 20, 4855
2022/04/10 19:23:59.342, 100, 20, 4917
2022/04/10 19:23:59.542, 100, 11, 4967
2022/04/10 19:23:59.742, 6, 2, 5035
2022/04/10 19:23:59.943, 25, 2, 1277
2022/04/10 19:24:00.143, 70, 5, 714
2022/04/10 19:24:00.343, 4, 0, 760
2022/04/10 19:24:00.544, 6, 0, 826
2022/04/10 19:24:00.744, 5, 0, 888
2022/04/10 19:24:00.944, 6, 0, 1047
2022/04/10 19:24:01.145, 10, 0, 1163
2022/04/10 19:24:01.345, 10, 0, 1285
2022/04/10 19:24:01.545, 11, 0, 1499
2022/04/10 19:24:01.745, 6, 0, 1551
2022/04/10 19:24:01.946, 6, 0, 5115
2022/04/10 19:24:02.146, 74, 14, 5179
2022/04/10 19:24:02.346, 100, 18, 5239
2022/04/10 19:24:02.546, 100, 20, 5295
2022/04/10 19:24:02.747, 100, 9, 5355
2022/04/10 19:24:02.947, 36, 7, 5415
2022/04/10 19:24:03.147, 4, 0, 2067
2022/04/10 19:24:03.348, 78, 6, 1238
2022/04/10 19:24:03.548, 0, 0, 1238
2022/04/10 19:24:03.748, 1, 0, 1408
2022/04/10 19:24:03.949, 66, 14, 4750
2022/04/10 19:24:04.149, 100, 11, 4833
2022/04/10 19:24:04.349, 100, 24, 4895
2022/04/10 19:24:04.550, 100, 9, 4953
2022/04/10 19:24:04.750, 45, 8, 5007
2022/04/10 19:24:04.950, 5, 0, 1707
2022/04/10 19:24:05.151, 71, 5, 700
2022/04/10 19:24:05.351, 25, 2, 760
2022/04/10 19:24:05.551, 4, 0, 818
2022/04/10 19:24:05.752, 5, 0, 884
2022/04/10 19:24:05.952, 5, 0, 1019
2022/04/10 19:24:06.152, 10, 0, 1125
2022/04/10 19:24:06.353, 10, 0, 1235
2022/04/10 19:24:06.553, 13, 0, 1473
2022/04/10 19:24:06.753, 4, 0, 1529
2022/04/10 19:24:06.954, 6, 0, 5109
2022/04/10 19:24:07.154, 75, 14, 5165
2022/04/10 19:24:07.354, 100, 18, 5231
2022/04/10 19:24:07.555, 100, 20, 5291
2022/04/10 19:24:07.755, 100, 8, 5347
2022/04/10 19:24:07.955, 35, 6, 5411
2022/04/10 19:24:08.156, 5, 0, 2071
2022/04/10 19:24:08.356, 79, 6, 1238
2022/04/10 19:24:08.556, 0, 0, 1238
2022/04/10 19:24:08.757, 1, 0, 1394
2022/04/10 19:24:08.957, 53, 14, 4750
2022/04/10 19:24:09.157, 100, 8, 4823
2022/04/10 19:24:09.358, 100, 25, 4887
2022/04/10 19:24:09.558, 100, 8, 4947
2022/04/10 19:24:09.758, 55, 8, 5005
2022/04/10 19:24:09.959, 5, 0, 1691
2022/04/10 19:24:10.159, 78, 6, 696
2022/04/10 19:24:10.359, 18, 1, 754
2022/04/10 19:24:10.560, 5, 0, 806
2022/04/10 19:24:10.760, 5, 0, 872
2022/04/10 19:24:10.960, 5, 0, 1005
2022/04/10 19:24:11.160, 9, 0, 1121
2022/04/10 19:24:11.361, 9, 0, 1229
2022/04/10 19:24:11.561, 11, 0, 1495
2022/04/10 19:24:11.761, 7, 0, 1549
2022/04/10 19:24:11.962, 5, 0, 1753
2022/04/10 19:24:12.162, 24, 6, 5175
2022/04/10 19:24:12.362, 100, 13, 5233
2022/04/10 19:24:12.563, 100, 19, 5293
2022/04/10 19:24:12.763, 100, 15, 5355
2022/04/10 19:24:12.963, 87, 11, 5417
2022/04/10 19:24:13.164, 4, 0, 3631
2022/04/10 19:24:13.364, 43, 3, 1238
2022/04/10 19:24:13.564, 0, 0, 1238
2022/04/10 19:24:13.765, 1, 0, 1390
2022/04/10 19:24:13.965, 42, 13, 4750
2022/04/10 19:24:14.165, 100, 9, 4827
2022/04/10 19:24:14.366, 100, 24, 4885
2022/04/10 19:24:14.566, 100, 12, 4939
2022/04/10 19:24:14.766, 65, 9, 5001
2022/04/10 19:24:14.967, 4, 0, 3691
2022/04/10 19:24:15.167, 60, 4, 684
2022/04/10 19:24:15.367, 37, 3, 740
2022/04/10 19:24:15.567, 5, 0, 808
2022/04/10 19:24:15.768, 5, 0, 872
2022/04/10 19:24:15.968, 4, 0, 995
2022/04/10 19:24:16.168, 9, 0, 1103
2022/04/10 19:24:16.369, 9, 0, 1203
