timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/05/07 13:37:10.141, 0, 0, 0
2022/05/07 13:37:10.342, 0, 0, 0
2022/05/07 13:37:10.544, 0, 0, 0
2022/05/07 13:37:10.745, 0, 0, 0
2022/05/07 13:37:10.945, 0, 0, 0
2022/05/07 13:37:11.147, 0, 0, 0
2022/05/07 13:37:11.348, 0, 0, 0
2022/05/07 13:37:11.557, 0, 0, 2
2022/05/07 13:37:11.774, 0, 0, 423
2022/05/07 13:37:11.975, 13, 0, 623
2022/05/07 13:37:12.176, 7, 0, 743
2022/05/07 13:37:12.377, 6, 0, 889
2022/05/07 13:37:12.579, 6, 0, 1019
2022/05/07 13:37:12.780, 14, 0, 1177
2022/05/07 13:37:12.981, 7, 0, 1307
2022/05/07 13:37:13.182, 6, 0, 1435
2022/05/07 13:37:13.384, 6, 0, 1565
2022/05/07 13:37:13.585, 7, 0, 1687
2022/05/07 13:37:13.786, 5, 0, 1789
2022/05/07 13:37:13.987, 0, 0, 1789
2022/05/07 13:37:14.188, 2, 0, 1867
2022/05/07 13:37:14.389, 1, 0, 2133
2022/05/07 13:37:14.591, 5, 0, 5569
2022/05/07 13:37:14.793, 73, 3, 5569
2022/05/07 13:37:14.995, 100, 5, 5569
2022/05/07 13:37:15.196, 100, 3, 5569
2022/05/07 13:37:15.398, 14, 2, 5569
2022/05/07 13:37:15.600, 1, 0, 0
2022/05/07 13:37:15.854, 34, 1, 0
2022/05/07 13:37:16.056, 41, 1, 2
2022/05/07 13:37:16.258, 0, 0, 417
2022/05/07 13:37:16.459, 3, 0, 631
2022/05/07 13:37:16.660, 8, 0, 769
2022/05/07 13:37:16.861, 4, 0, 925
2022/05/07 13:37:17.062, 11, 0, 1057
2022/05/07 13:37:17.263, 5, 0, 1183
2022/05/07 13:37:17.465, 6, 0, 1307
2022/05/07 13:37:17.666, 8, 0, 1415
2022/05/07 13:37:17.867, 6, 0, 1559
2022/05/07 13:37:18.069, 6, 0, 1681
2022/05/07 13:37:18.270, 8, 0, 1867
2022/05/07 13:37:18.471, 2, 0, 2107
2022/05/07 13:37:18.673, 4, 0, 2643
2022/05/07 13:37:18.874, 28, 1, 5569
2022/05/07 13:37:19.075, 100, 3, 5569
2022/05/07 13:37:19.276, 100, 5, 5569
2022/05/07 13:37:19.477, 84, 4, 5569
2022/05/07 13:37:19.678, 0, 0, 5569
2022/05/07 13:37:19.879, 1, 0, 0
2022/05/07 13:37:20.080, 70, 2, 0
2022/05/07 13:37:20.281, 5, 0, 0
2022/05/07 13:37:20.482, 0, 0, 0
2022/05/07 13:37:20.683, 0, 0, 0
2022/05/07 13:37:20.884, 0, 0, 0
2022/05/07 13:37:21.085, 0, 0, 2
2022/05/07 13:37:21.332, 0, 0, 531
2022/05/07 13:37:21.533, 4, 0, 671
2022/05/07 13:37:21.735, 6, 0, 781
2022/05/07 13:37:21.937, 5, 0, 907
2022/05/07 13:37:22.140, 6, 0, 1047
2022/05/07 13:37:22.341, 6, 0, 1173
2022/05/07 13:37:22.543, 15, 0, 1335
2022/05/07 13:37:22.744, 7, 0, 1469
2022/05/07 13:37:22.945, 5, 0, 1601
2022/05/07 13:37:23.146, 9, 0, 1867
2022/05/07 13:37:23.348, 0, 0, 1867
2022/05/07 13:37:23.549, 5, 0, 2159
2022/05/07 13:37:23.750, 46, 2, 5569
2022/05/07 13:37:23.952, 100, 5, 5569
2022/05/07 13:37:24.153, 100, 3, 5569
2022/05/07 13:37:24.354, 63, 3, 5569
2022/05/07 13:37:24.555, 0, 0, 5569
2022/05/07 13:37:24.756, 1, 0, 0
2022/05/07 13:37:24.999, 75, 3, 0
2022/05/07 13:37:25.199, 0, 0, 0
2022/05/07 13:37:25.401, 0, 0, 0
2022/05/07 13:37:25.601, 0, 0, 0
2022/05/07 13:37:25.802, 0, 0, 0
2022/05/07 13:37:26.003, 0, 0, 2
2022/05/07 13:37:26.210, 0, 0, 14
2022/05/07 13:37:26.411, 9, 0, 585
2022/05/07 13:37:26.612, 5, 0, 701
2022/05/07 13:37:26.813, 4, 0, 843
2022/05/07 13:37:27.014, 6, 0, 967
2022/05/07 13:37:27.215, 6, 0, 1125
2022/05/07 13:37:27.417, 16, 0, 1257
2022/05/07 13:37:27.618, 6, 0, 1383
2022/05/07 13:37:27.819, 6, 0, 1519
2022/05/07 13:37:28.021, 8, 0, 1645
2022/05/07 13:37:28.222, 9, 0, 1867
2022/05/07 13:37:28.423, 0, 0, 2059
2022/05/07 13:37:28.625, 5, 0, 2211
2022/05/07 13:37:28.826, 55, 3, 5569
2022/05/07 13:37:29.027, 100, 5, 5569
2022/05/07 13:37:29.228, 100, 3, 5569
