timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/05/07 13:04:44.403, 0, 0, 0
2022/05/07 13:04:44.606, 0, 0, 0
2022/05/07 13:04:44.807, 0, 0, 0
2022/05/07 13:04:45.009, 0, 0, 0
2022/05/07 13:04:45.210, 0, 0, 0
2022/05/07 13:04:45.412, 0, 0, 0
2022/05/07 13:04:45.613, 0, 0, 0
2022/05/07 13:04:45.818, 0, 0, 0
2022/05/07 13:04:46.022, 0, 0, 2
2022/05/07 13:04:46.224, 0, 0, 50
2022/05/07 13:04:46.429, 0, 0, 50
2022/05/07 13:04:46.633, 3, 0, 1936
2022/05/07 13:04:46.834, 50, 1, 2446
2022/05/07 13:04:47.035, 37, 0, 2970
2022/05/07 13:04:47.236, 45, 1, 3426
2022/05/07 13:04:47.437, 35, 0, 3906
2022/05/07 13:04:47.638, 37, 0, 4360
2022/05/07 13:04:47.839, 32, 0, 4846
2022/05/07 13:04:48.041, 40, 1, 5310
2022/05/07 13:04:48.241, 33, 0, 5768
2022/05/07 13:04:48.442, 31, 0, 6212
2022/05/07 13:04:48.643, 35, 0, 6682
2022/05/07 13:04:48.844, 44, 1, 7150
2022/05/07 13:04:49.045, 0, 0, 7462
2022/05/07 13:04:49.246, 16, 0, 7462
2022/05/07 13:04:49.447, 2, 0, 8392
2022/05/07 13:04:49.648, 27, 0, 8874
2022/05/07 13:04:49.849, 47, 3, 22270
2022/05/07 13:04:50.050, 100, 10, 22270
2022/05/07 13:04:50.251, 100, 7, 22270
2022/05/07 13:04:50.452, 100, 10, 22270
2022/05/07 13:04:50.655, 100, 9, 22316
2022/05/07 13:04:50.857, 100, 5, 22318
2022/05/07 13:04:51.061, 100, 5, 22318
2022/05/07 13:04:51.265, 100, 4, 22327
2022/05/07 13:04:51.473, 100, 6, 22744
2022/05/07 13:04:51.674, 100, 6, 23934
2022/05/07 13:04:51.875, 100, 5, 24312
2022/05/07 13:04:52.076, 100, 4, 24384
2022/05/07 13:04:52.277, 73, 9, 24788
2022/05/07 13:04:52.478, 37, 0, 25098
2022/05/07 13:04:52.679, 33, 1, 8459
2022/05/07 13:04:52.954, 100, 3, 3048
2022/05/07 13:04:53.155, 100, 3, 3332
2022/05/07 13:04:53.356, 100, 3, 3752
2022/05/07 13:04:53.558, 50, 1, 4232
2022/05/07 13:04:53.759, 40, 0, 4710
2022/05/07 13:04:53.960, 42, 0, 5160
2022/05/07 13:04:54.161, 42, 0, 5630
2022/05/07 13:04:54.362, 39, 0, 6078
2022/05/07 13:04:54.563, 40, 0, 6508
2022/05/07 13:04:54.764, 44, 1, 7364
2022/05/07 13:04:54.965, 39, 0, 7464
2022/05/07 13:04:55.166, 3, 0, 8388
2022/05/07 13:04:55.367, 18, 0, 8724
2022/05/07 13:04:55.586, 62, 4, 12914
2022/05/07 13:04:55.790, 100, 10, 18946
2022/05/07 13:04:55.999, 100, 6, 18964
2022/05/07 13:04:56.202, 100, 7, 18986
2022/05/07 13:04:56.409, 100, 7, 22356
2022/05/07 13:04:56.610, 100, 6, 23922
2022/05/07 13:04:56.812, 100, 6, 24292
2022/05/07 13:04:57.013, 100, 5, 24346
2022/05/07 13:04:57.214, 100, 7, 24420
2022/05/07 13:04:57.416, 100, 5, 24488
2022/05/07 13:04:57.617, 100, 7, 24602
2022/05/07 13:04:57.818, 100, 4, 19085
2022/05/07 13:04:58.087, 100, 7, 19227
2022/05/07 13:04:58.288, 100, 7, 13820
2022/05/07 13:04:58.542, 77, 4, 8379
2022/05/07 13:04:58.744, 92, 3, 2954
2022/05/07 13:04:58.945, 77, 3, 3360
2022/05/07 13:04:59.147, 51, 1, 3784
2022/05/07 13:04:59.348, 35, 0, 4230
2022/05/07 13:04:59.549, 31, 0, 4662
2022/05/07 13:04:59.750, 42, 0, 5164
2022/05/07 13:04:59.951, 30, 1, 5578
2022/05/07 13:05:00.153, 25, 0, 5876
2022/05/07 13:05:00.354, 26, 0, 6298
2022/05/07 13:05:00.556, 29, 0, 6510
2022/05/07 13:05:00.758, 10, 0, 6864
2022/05/07 13:05:00.960, 16, 0, 7114
2022/05/07 13:05:01.165, 8, 0, 7499
2022/05/07 13:05:01.372, 16, 0, 9866
2022/05/07 13:05:01.573, 62, 1, 10732
2022/05/07 13:05:01.774, 52, 1, 18024
2022/05/07 13:05:01.975, 88, 6, 18276
2022/05/07 13:05:02.176, 100, 6, 21790
2022/05/07 13:05:02.377, 100, 11, 21922
2022/05/07 13:05:02.578, 100, 6, 22030
2022/05/07 13:05:02.779, 100, 6, 25414
2022/05/07 13:05:02.980, 100, 7, 25510
2022/05/07 13:05:03.182, 100, 7, 25574
2022/05/07 13:05:03.383, 100, 5, 25682
2022/05/07 13:05:03.584, 100, 7, 25790
2022/05/07 13:05:03.785, 100, 6, 25864
2022/05/07 13:05:03.986, 100, 7, 20377
2022/05/07 13:05:04.202, 100, 7, 14882
2022/05/07 13:05:04.404, 100, 7, 9495
2022/05/07 13:05:04.605, 64, 2, 4232
