timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2022/04/03 18:24:51.206, 21, 0, 1093
2022/04/03 18:24:51.406, 27, 0, 1391
2022/04/03 18:24:51.607, 26, 0, 1719
2022/04/03 18:24:51.807, 27, 0, 2043
2022/04/03 18:24:52.007, 30, 0, 2385
2022/04/03 18:24:52.208, 28, 0, 2747
2022/04/03 18:24:52.408, 29, 0, 3089
2022/04/03 18:24:52.608, 29, 0, 3415
2022/04/03 18:24:52.809, 27, 0, 3739
2022/04/03 18:24:53.009, 26, 0, 4063
2022/04/03 18:24:53.209, 28, 0, 4451
2022/04/03 18:24:53.410, 29, 1, 4953
2022/04/03 18:24:53.610, 4, 0, 5603
2022/04/03 18:24:53.811, 26, 1, 5603
2022/04/03 18:24:54.011, 0, 0, 5603
2022/04/03 18:24:54.212, 9, 0, 12189
2022/04/03 18:24:54.412, 79, 36, 12189
2022/04/03 18:24:54.612, 100, 16, 12189
2022/04/03 18:24:54.813, 100, 19, 12189
2022/04/03 18:24:55.013, 100, 23, 10137
2022/04/03 18:24:55.213, 100, 13, 10133
2022/04/03 18:24:55.413, 100, 14, 12149
2022/04/03 18:24:55.614, 100, 23, 8433
2022/04/03 18:24:55.814, 100, 21, 8871
2022/04/03 18:24:56.014, 100, 26, 8583
2022/04/03 18:24:56.215, 100, 8, 8673
2022/04/03 18:24:56.415, 100, 18, 8785
2022/04/03 18:24:56.615, 100, 9, 8874
2022/04/03 18:24:56.816, 55, 8, 6570
2022/04/03 18:24:57.016, 89, 6, 2454
2022/04/03 18:24:57.216, 70, 5, 1143
2022/04/03 18:24:57.417, 29, 1, 1355
2022/04/03 18:24:57.617, 18, 0, 1559
2022/04/03 18:24:57.817, 19, 0, 1783
2022/04/03 18:24:58.018, 23, 0, 2135
2022/04/03 18:24:58.218, 23, 0, 2491
2022/04/03 18:24:58.418, 28, 0, 2829
2022/04/03 18:24:58.618, 25, 0, 3141
2022/04/03 18:24:58.819, 32, 1, 3703
2022/04/03 18:24:59.019, 18, 0, 4073
2022/04/03 18:24:59.219, 23, 0, 11195
2022/04/03 18:24:59.420, 96, 29, 11453
2022/04/03 18:24:59.620, 100, 20, 11913
2022/04/03 18:24:59.820, 100, 20, 12141
2022/04/03 18:25:00.021, 100, 20, 12189
